url,analysis_timestamp,carsales_price_estimate,carsales_price_range,recommended_max_bid,expected_profit,profit_margin_percent,score_out_of_10,confidence_notes,resale_low,resale_mid,resale_high,net_profit_mid,net_profit_worst,fees_estimate,transport_estimate,rego_estimate,prep_estimate,confidence,risk_flags,verdict,computed_verdict,no_edge,edge_note,no_edge_at_current_bid,edge_buffer,analysis_context,is_top_buy,top_buy_badge,top_buy_failed_reasons,top_buy_passed_reasons,expected_auction_price,discount_used,current_bid,current_bid_numeric,bids_observed,time_remaining_observed,risk_score
https://www.grays.com/lot/0001-21054866/motor-vehicles-motor-cycles/2017-hyundai-i30-active-gd-automatic-hatchback,2026-01-14T15:27:58.320906+00:00,"$14,030","$12,350 - $15,150","$9,072","$3,532",25.2%,8.0,,"$12,350","$14,030","$15,150","$3,532","$1,852",$726,$400,$0,$300,0.8,,Conditional Flip,Conditional Flip,False,,False,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21054953/motor-vehicles-motor-cycles/2014-hyundai-i30-trophy-gd-automatic-hatchback,2026-01-14T15:27:58.361380+00:00,"$8,220","$6,990 - $8,760","$5,250","$1,770",21.5%,7.6,,"$6,990","$8,220","$8,760","$1,770",$540,$500,$400,$0,$300,0.76,MISSING_KEYS,Trap,Trap,True,"No edge left at current bid — do not bid above $5,250.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21055051/motor-vehicles-motor-cycles/2013-hyundai-i30-elite-gd-automatic-hatchback,2026-01-14T15:27:58.398983+00:00,"$9,510","$8,370 - $10,270","$5,930","$2,380",25.0%,8.0,,"$8,370","$9,510","$10,270","$2,380","$1,240",$500,$400,$0,$300,0.8,,Trap,Trap,True,"No edge left at current bid — do not bid above $5,930.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21055182/motor-vehicles-motor-cycles/2014-hyundai-i30-trophy-gd-automatic-hatchback,2026-01-14T15:27:58.435350+00:00,"$9,870","$8,690 - $10,660","$7,300","$1,286",13.0%,8.0,,"$8,690","$9,870","$10,660","$1,286",$106,$584,$400,$0,$300,0.8,,Trap,Trap,True,"No edge left at current bid — do not bid above $7,300.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21055177/motor-vehicles-motor-cycles/2012-hyundai-i30-active-gd-automatic-hatchback,2026-01-14T15:27:58.478476+00:00,"$9,580","$8,140 - $10,200","$5,440","$2,940",30.7%,7.6,,"$8,140","$9,580","$10,200","$2,940","$1,500",$500,$400,$0,$300,0.76,MISSING_KEYS,Conditional Flip,Conditional Flip,False,,False,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21055378/motor-vehicles-motor-cycles/2015-hyundai-i30-active-gd-automatic-hatchback,2026-01-14T15:27:58.517654+00:00,"$6,800","$5,440 - $7,140","$3,850","$1,750",25.7%,6.9,,"$5,440","$6,800","$7,140","$1,750",$390,$500,$400,$0,$300,0.69,HIGH_KM|MISSING_KEYS,Trap,Trap,True,"No edge left at current bid — do not bid above $3,850.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21055396/motor-vehicles-motor-cycles/2015-hyundai-i30-sr-gd-ii-automatic-hatchback,2026-01-14T15:27:58.555108+00:00,"$9,930","$7,850 - $10,280","$7,700",$914,9.2%,6.8,,"$7,850","$9,930","$10,280",$914,"$-1,166",$616,$400,$0,$300,0.68,MISSING_KEYS|NO_MANUAL|NO_SERVICE_HISTORY,Avoid,Avoid,True,"No edge left at current bid — do not bid above $7,700.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21055220/motor-vehicles-motor-cycles/2018-hyundai-i30-premium-pd-automatic-hatchback,2026-01-14T15:27:58.590316+00:00,"$16,810","$13,950 - $17,900","$14,000",$-210,-1.2%,7.2,,"$13,950","$16,810","$17,900",$-210,"$-3,070","$1,120",$400,"$1,200",$300,0.72,UNREGISTERED,Avoid,Avoid,True,"No edge left at current bid — do not bid above $14,000.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21055397/motor-vehicles-motor-cycles/2014-hyundai-i30-elite-gd-automatic-hatchback,2026-01-14T15:27:58.626910+00:00,"$7,990","$7,030 - $8,630","$5,600","$1,190",14.9%,8.0,,"$7,030","$7,990","$8,630","$1,190",$230,$500,$400,$0,$300,0.8,,Trap,Trap,True,"No edge left at current bid — do not bid above $5,600.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21055680/motor-vehicles-motor-cycles/2013-hyundai-i30-active-gd-automatic-hatchback,2026-01-14T15:27:58.669702+00:00,"$6,970","$5,580 - $7,320","$5,200",$570,8.2%,6.9,,"$5,580","$6,970","$7,320",$570,$-820,$500,$400,$0,$300,0.69,HIGH_KM|MISSING_KEYS,Avoid,Avoid,True,"No edge left at current bid — do not bid above $5,200.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21055706/motor-vehicles-motor-cycles/2014-hyundai-i30-active-gd-automatic-hatchback,2026-01-14T15:27:58.712312+00:00,"$9,520","$8,380 - $10,280","$6,700","$1,584",16.6%,8.0,,"$8,380","$9,520","$10,280","$1,584",$444,$536,$400,$0,$300,0.8,,Trap,Trap,True,"No edge left at current bid — do not bid above $6,700.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21055776/motor-vehicles-motor-cycles/2020-hyundai-i30-pd-automatic-hatchback,2026-01-14T15:27:58.754117+00:00,"$18,510","$16,290 - $19,990","$18,300","$-1,954",-10.6%,8.0,,"$16,290","$18,510","$19,990","$-1,954","$-4,174","$1,464",$400,$0,$300,0.8,,Avoid,Avoid,True,"No edge left at current bid — do not bid above $18,300.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21055791/motor-vehicles-motor-cycles/2022-hyundai-i30-pd-automatic-hatchback,2026-01-14T15:27:58.793881+00:00,"$21,300","$18,740 - $23,000","$20,200","$-1,216",-5.7%,8.0,,"$18,740","$21,300","$23,000","$-1,216","$-3,776","$1,616",$400,$0,$300,0.8,,Avoid,Avoid,True,"No edge left at current bid — do not bid above $20,200.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21055785/motor-vehicles-motor-cycles/2022-hyundai-i30-pd-automatic-hatchback,2026-01-14T15:27:58.828203+00:00,"$21,300","$18,740 - $23,000","$20,100","$-1,108",-5.2%,8.0,,"$18,740","$21,300","$23,000","$-1,108","$-3,668","$1,608",$400,$0,$300,0.8,,Avoid,Avoid,True,"No edge left at current bid — do not bid above $20,100.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21056142/motor-vehicles-motor-cycles/2013-hyundai-i30-active-gd-automatic-hatchback,2026-01-14T15:27:58.862849+00:00,"$9,600","$8,160 - $10,230","$6,700","$1,664",17.3%,7.6,,"$8,160","$9,600","$10,230","$1,664",$224,$536,$400,$0,$300,0.76,MISSING_KEYS,Trap,Trap,True,"No edge left at current bid — do not bid above $6,700.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21057845/motor-vehicles-motor-cycles/2013-hyundai-i30-elite-gd-automatic-hatchback,2026-01-14T15:27:58.897946+00:00,"$9,020","$7,670 - $9,600","$4,970","$2,850",31.6%,7.5,,"$7,670","$9,020","$9,600","$2,850","$1,500",$500,$400,$0,$300,0.75,NO_SERVICE_HISTORY,Conditional Flip,Conditional Flip,False,,False,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21057911/motor-vehicles-motor-cycles/2016-hyundai-i30-active-x-gd-ii-automatic-hatchback,2026-01-14T15:27:58.932348+00:00,"$9,850","$8,370 - $10,490","$8,400",$78,0.8%,7.6,,"$8,370","$9,850","$10,490",$78,"$-1,402",$672,$400,$0,$300,0.76,MISSING_KEYS,Avoid,Avoid,True,"No edge left at current bid — do not bid above $8,400.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21057970/motor-vehicles-motor-cycles/2017-hyundai-i30-active-pd-automatic-hatchback,2026-01-14T15:27:58.971473+00:00,"$15,120","$12,850 - $16,100","$10,400","$3,188",21.1%,7.6,,"$12,850","$15,120","$16,100","$3,188",$918,$832,$400,$0,$300,0.76,MISSING_KEYS,Trap,Trap,True,"No edge left at current bid — do not bid above $10,400.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21058213/motor-vehicles-motor-cycles/2018-hyundai-i30-active-pd-automatic-hatchback,2026-01-14T15:27:59.006095+00:00,"$13,530","$11,630 - $14,410","$8,505","$3,645",26.9%,6.8,,"$11,630","$13,530","$14,410","$3,645","$1,745",$680,$400,$0,$300,0.68,WARNING_LIGHT,Conditional Flip,Conditional Flip,False,,False,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21058459/motor-vehicles-motor-cycles/2013-hyundai-i30-trophy-gd-automatic-hatchback,2026-01-14T15:27:59.039494+00:00,"$8,680","$7,380 - $9,240","$6,600",$852,9.8%,7.6,,"$7,380","$8,680","$9,240",$852,$-448,$528,$400,$0,$300,0.76,MISSING_KEYS,Avoid,Avoid,True,"No edge left at current bid — do not bid above $6,600.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21058553/motor-vehicles-motor-cycles/2012-hyundai-i30-sx-fd-automatic-hatchback,2026-01-14T15:27:59.072399+00:00,"$10,080","$8,870 - $10,890","$6,865","$1,966",19.5%,8.0,,"$8,870","$10,080","$10,890","$1,966",$756,$549,$400,$0,$300,0.8,,Trap,Trap,True,"No edge left at current bid — do not bid above $6,865.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21058652/motor-vehicles-motor-cycles/2013-hyundai-i30-special-edition-gd-automatic-hatchback,2026-01-14T15:27:59.106528+00:00,"$6,780","$5,490 - $7,120","$3,600","$1,980",29.2%,6.1,,"$5,490","$6,780","$7,120","$1,980",$690,$500,$400,$0,$300,0.61,HIGH_KM|WARNING_LIGHT,Trap,Trap,True,"No edge left at current bid — do not bid above $3,600.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21059063/motor-vehicles-motor-cycles/2017-hyundai-i30-active-pd-automatic-hatchback,2026-01-14T15:27:59.141585+00:00,"$14,840","$13,060 - $16,020","$9,631","$3,739",25.2%,8.0,,"$13,060","$14,840","$16,020","$3,739","$1,959",$770,$400,$0,$300,0.8,,Conditional Flip,Conditional Flip,False,,False,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21059637/motor-vehicles-motor-cycles/2013-hyundai-i30-elite-gd-automatic-hatchback,2026-01-14T15:27:59.178528+00:00,"$8,800","$7,750 - $9,510","$8,090",$-637,-7.2%,8.0,,"$7,750","$8,800","$9,510",$-637,"$-1,687",$647,$400,$0,$300,0.8,,Avoid,Avoid,True,"No edge left at current bid — do not bid above $8,090.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21059898/motor-vehicles-motor-cycles/2013-hyundai-i30-premium-gd-automatic-hatchback,2026-01-14T15:27:59.214522+00:00,"$8,160","$7,180 - $8,810","$6,500",$440,5.4%,8.0,,"$7,180","$8,160","$8,810",$440,$-540,$520,$400,$0,$300,0.8,,Avoid,Avoid,True,"No edge left at current bid — do not bid above $6,500.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21059976/motor-vehicles-motor-cycles/2014-hyundai-i30-trophy-gd-automatic-hatchback,2026-01-14T15:27:59.253914+00:00,"$6,140","$5,090 - $6,540","$3,200","$1,740",28.3%,7.3,,"$5,090","$6,140","$6,540","$1,740",$690,$500,$400,$0,$300,0.73,HIGH_KM,Trap,Trap,True,"No edge left at current bid — do not bid above $3,200.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21060009/motor-vehicles-motor-cycles/2014-hyundai-i30-trophy-gd-automatic-hatchback,2026-01-14T15:27:59.296218+00:00,"$8,780","$7,470 - $9,360","$6,500","$1,060",12.1%,7.6,,"$7,470","$8,780","$9,360","$1,060",$-250,$520,$400,$0,$300,0.76,MISSING_KEYS,Avoid,Avoid,True,"No edge left at current bid — do not bid above $6,500.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21060012/motor-vehicles-motor-cycles/2014-hyundai-i30-trophy-gd-automatic-hatchback,2026-01-14T15:27:59.335870+00:00,"$8,110","$6,900 - $8,640","$6,400",$498,6.1%,7.6,,"$6,900","$8,110","$8,640",$498,$-712,$512,$400,$0,$300,0.76,MISSING_KEYS,Avoid,Avoid,True,"No edge left at current bid — do not bid above $6,400.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21060764/motor-vehicles-motor-cycles/2015-hyundai-i30-active-gd-automatic-hatchback,2026-01-14T15:27:59.371385+00:00,"$6,260","$5,000 - $6,570","$3,000","$2,060",32.9%,6.9,,"$5,000","$6,260","$6,570","$2,060",$800,$500,$400,$0,$300,0.69,HIGH_KM|MISSING_KEYS,Trap,Trap,True,"No edge left at current bid — do not bid above $3,000.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21060774/motor-vehicles-motor-cycles/2014-hyundai-i30-active-gd-automatic-hatchback,2026-01-14T15:27:59.406616+00:00,"$8,370","$7,110 - $8,910","$5,909","$1,261",15.1%,7.6,,"$7,110","$8,370","$8,910","$1,261",$1,$500,$400,$0,$300,0.76,MISSING_KEYS,Trap,Trap,True,"No edge left at current bid — do not bid above $5,909.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21061718/motor-vehicles-motor-cycles/2014-holden-cruze-sri-z-series-jh-automatic-hatchback,2026-01-14T22:41:29.257569+00:00,"$3,160","$2,460 - $3,270",$9,"$1,956",61.9%,5.7,,"$2,460","$3,160","$3,270","$1,956","$1,256",$495,$400,$0,$300,0.57,HIGH_KM|MISSING_KEYS|WARNING_LIGHT,Trap,Trap,True,No edge left at current bid — do not bid above $9.,True,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-21061735/motor-vehicles-motor-cycles/2014-hyundai-i30-trophy-gd-automatic-hatchback,2026-01-14T22:48:33.279037+00:00,"$6,940","$5,210 - $7,190","$1,315","$3,230",46.5%,6.1,,"$5,210","$6,940","$7,190","$3,230","$1,500",$495,$400,"$1,200",$300,0.61,HIGH_KM|MISSING_KEYS|UNREGISTERED,Conditional Flip,Conditional Flip,False,,False,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-21061781/motor-vehicles-motor-cycles/2014-holden-cruze-sri-v-jh-automatic-hatchback,2026-01-14T22:48:33.329171+00:00,"$3,630","$3,010 - $3,860",$315,"$2,120",58.4%,7.3,,"$3,010","$3,630","$3,860","$2,120","$1,500",$495,$400,$0,$300,0.73,HIGH_KM,Conditional Flip,Conditional Flip,False,,False,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-21061869/motor-vehicles-motor-cycles/2016-ford-ranger-xlt-4x4-px-ii-turbo-diesel-automatic-dual-cab,2026-01-16T17:02:08.993766+00:00,"$23,060","$16,610 - $23,530","$12,420","$8,942",38.8%,4.9,,"$16,610","$23,060","$23,530","$8,942","$2,492",$869,$400,$0,$429,0.49,HIGH_KM|MISSING_KEYS|NO_MANUAL|NO_SERVICE_HISTORY|WARNING_LIGHT,Trap,Trap,False,,False,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-21061888/motor-vehicles-motor-cycles/2016-mazda-3-maxx-bn-automatic-hatchback,2026-01-16T17:02:09.066937+00:00,"$11,010","$9,690 - $11,890","$6,681","$2,820",25.6%,8.0,,"$9,690","$11,010","$11,890","$2,820","$1,500",$710,$400,$0,$399,0.8,,Conditional Flip,Conditional Flip,False,,False,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-21061929/motor-vehicles-motor-cycles/2013-toyota-corolla-ascent-zre182r-cvt-hatchback,2026-01-16T17:02:09.137263+00:00,"$9,390","$7,510 - $9,860","$4,561","$3,380",36.0%,6.9,,"$7,510","$9,390","$9,860","$3,380","$1,500",$650,$400,$0,$399,0.69,HIGH_KM|MISSING_KEYS,Conditional Flip,Conditional Flip,False,,False,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-21061951/motor-vehicles-motor-cycles/2010-mazda-3-maxx-sport-bl-automatic-hatchback,2026-01-17T00:25:43.566416+00:00,"$10,510","$9,250 - $11,350","$6,241","$2,760",26.3%,8.0,,"$9,250","$10,510","$11,350","$2,760","$1,500",$710,$400,$0,$399,0.8,,Conditional Flip,Conditional Flip,False,,False,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-21061771/motor-vehicles-motor-cycles/2013-ford-ranger-wildtrak-4x4-px-turbo-diesel-automatic-dual-cab,2026-01-20T01:29:44.339203+00:00,"$17,900","$13,250 - $18,260","$9,724","$6,638",37.1%,5.1,,"$13,250","$17,900","$18,260","$6,638","$1,988",$710,$400,$0,$429,0.51,HIGH_KM|MISSING_KEYS|NO_MANUAL|NO_SERVICE_HISTORY,Trap,Trap,False,,False,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-10351876/motor-vehicles-motor-cycles/2019-toyota-camry-ascent-asv70r-automatic-sedan-pinkslip-issued-19-1-26,2026-01-25T08:39:43.703284+00:00,"$22,860","$18,060 - $23,660","$16,200","$4,727",20.7%,5.8,,"$18,060","$22,860","$23,660","$4,727",$-73,"$1,134",$400,$0,$399,0.58,MISSING_KEYS|NO_MANUAL|NO_SERVICE_HISTORY,Avoid,Avoid,True,"No edge left at current bid — do not bid above $16,200.",True,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-50714118/motor-vehicles-motor-cycles/2022-toyota-camry-ascent-axva70r-automatic-8-speed-sedan,2026-01-25T08:39:43.762058+00:00,"$23,540","$19,530 - $25,070","$19,000","$1,061",4.5%,7.2,,"$19,530","$23,540","$25,070","$1,061","$-2,949","$1,330",$550,"$1,200",$399,0.72,UNREGISTERED,Avoid,Avoid,True,"No edge left at current bid — do not bid above $19,000.",True,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-50714119/motor-vehicles-motor-cycles/2022-toyota-camry-ascent-axva70r-automatic-8-speed-sedan,2026-01-25T08:39:43.802076+00:00,"$23,510","$19,510 - $25,040","$19,000","$1,031",4.4%,7.2,,"$19,510","$23,510","$25,040","$1,031","$-2,969","$1,330",$550,"$1,200",$399,0.72,UNREGISTERED,Avoid,Avoid,True,"No edge left at current bid — do not bid above $19,000.",True,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-50714120/motor-vehicles-motor-cycles/2021-toyota-camry-ascent-axva70r-automatic-8-speed-sedan,2026-01-25T08:39:43.843236+00:00,"$25,540","$21,200 - $27,200","$21,000",$921,3.6%,6.2,,"$21,200","$25,540","$27,200",$921,"$-3,419","$1,470",$550,"$1,200",$399,0.62,UNREGISTERED,Avoid,Avoid,True,"No edge left at current bid — do not bid above $21,000.",True,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-50714246/motor-vehicles-motor-cycles/2022-toyota-camry-ascent-axva70r-automatic-8-speed-sedan,2026-01-25T08:39:43.879788+00:00,"$23,540","$19,530 - $25,070","$20,000",$-9,-0.0%,7.2,,"$19,530","$23,540","$25,070",$-9,"$-4,019","$1,400",$550,"$1,200",$399,0.72,UNREGISTERED,Avoid,Avoid,True,"No edge left at current bid — do not bid above $20,000.",True,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-50714248/motor-vehicles-motor-cycles/2022-toyota-camry-ascent-axva70r-automatic-8-speed-sedan,2026-01-25T08:39:43.916402+00:00,"$23,510","$19,510 - $25,040","$20,000",$-39,-0.2%,7.2,,"$19,510","$23,510","$25,040",$-39,"$-4,039","$1,400",$550,"$1,200",$399,0.72,UNREGISTERED,Avoid,Avoid,True,"No edge left at current bid — do not bid above $20,000.",True,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-50714310/motor-vehicles-motor-cycles/2021-toyota-camry-ascent-axva70r-automatic-8-speed-sedan,2026-01-25T08:39:43.949958+00:00,"$23,570","$18,860 - $24,750","$21,000","$-1,049",-4.5%,5.9,,"$18,860","$23,570","$24,750","$-1,049","$-5,759","$1,470",$550,"$1,200",$399,0.59,NO_MANUAL|UNREGISTERED,Avoid,Avoid,True,"No edge left at current bid — do not bid above $21,000.",True,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-50714311/motor-vehicles-motor-cycles/2021-toyota-camry-ascent-axva70r-automatic-8-speed-sedan,2026-01-25T08:39:43.987399+00:00,"$24,100","$20,000 - $25,660","$20,000",$551,2.3%,6.2,,"$20,000","$24,100","$25,660",$551,"$-3,549","$1,400",$550,"$1,200",$399,0.62,UNREGISTERED,Avoid,Avoid,True,"No edge left at current bid — do not bid above $20,000.",True,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-50714312/motor-vehicles-motor-cycles/2021-toyota-camry-ascent-axva70r-automatic-8-speed-sedan,2026-01-25T08:39:44.030742+00:00,"$24,410","$19,530 - $25,630","$21,000",$-209,-0.9%,5.9,,"$19,530","$24,410","$25,630",$-209,"$-5,089","$1,470",$550,"$1,200",$399,0.59,NO_MANUAL|UNREGISTERED,Avoid,Avoid,True,"No edge left at current bid — do not bid above $21,000.",True,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-50714313/motor-vehicles-motor-cycles/2023-toyota-camry-ascent-axva70r-automatic-8-speed-sedan,2026-01-25T08:39:44.065584+00:00,"$25,230","$20,190 - $26,490","$21,000",$611,2.4%,6.9,,"$20,190","$25,230","$26,490",$611,"$-4,429","$1,470",$550,"$1,200",$399,0.69,NO_MANUAL|UNREGISTERED,Avoid,Avoid,True,"No edge left at current bid — do not bid above $21,000.",True,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-50714314/motor-vehicles-motor-cycles/2021-toyota-camry-ascent-axva70r-automatic-8-speed-sedan,2026-01-25T08:39:44.100804+00:00,"$22,550","$18,710 - $24,010","$18,000","$1,141",5.1%,6.2,,"$18,710","$22,550","$24,010","$1,141","$-2,699","$1,260",$550,"$1,200",$399,0.62,UNREGISTERED,Avoid,Avoid,True,"No edge left at current bid — do not bid above $18,000.",True,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-10352288/motor-vehicles-motor-cycles/2015-toyota-hilux-4x4-sr-kun26r-pradyq-turbo-diesel-automatic-dual-cab,2026-01-26T02:58:27.542011+00:00,"$36,850","$28,740 - $38,690","$20,935","$12,421",33.7%,5.5,,"$28,740","$36,850","$38,690","$12,421","$4,311","$1,465",$400,"$1,200",$429,0.55,HIGH_KM|UNREGISTERED,Conditional Flip,Conditional Flip,False,,False,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-10352295/motor-vehicles-motor-cycles/2020-toyota-corolla-sx-mzea12r-cvt-sedan,2026-01-26T02:58:27.585035+00:00,"$23,880","$19,820 - $25,440","$13,877","$7,033",29.5%,4.7,,"$19,820","$23,880","$25,440","$7,033","$2,973",$971,$400,"$1,200",$399,0.47,UNREGISTERED,Trap,Trap,False,,False,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-21062206/motor-vehicles-motor-cycles/2009-toyota-hilux-sr-4x4-kun26r-turbo-diesel-automatic-dual-cab,2026-01-26T02:58:27.622128+00:00,"$17,000","$13,600 - $17,850","$10,029","$5,440",32.0%,5.9,,"$13,600","$17,000","$17,850","$5,440","$2,040",$702,$400,$0,$429,0.59,HIGH_KM|MISSING_KEYS,Conditional Flip,Conditional Flip,False,,False,50.0,active,,,,,,,,,,,
https://www.grays.com/lot/0001-21062402/motor-vehicles-motor-cycles/2005-toyota-hilux-sr5-4x4-kun26r-turbo-diesel-automatic-dual-cab,2026-01-29T12:33:27.106203+00:00,"$19,450","$15,560 - $20,430","$10,386","$7,508",38.6%,5.9,,"$15,560","$19,450","$20,430","$7,508","$3,618",$727,$400,$0,$429,0.59,HIGH_KM|MISSING_KEYS,Avoid,Avoid,False,,False,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['keys']"", ""G1_COSMETIC_PRESENT: panels=2"", ""G1_GLASS_ISSUE_PRESENT"", ""G3_CURVE_CONF_LOW: 0.59"", ""G4_HIST_MATCH_QUALITY_FAIL: good=0"", ""G5_AUTOTRADER_MEDIAN_MISSING"", ""G5_LISTINGS_CLUSTER_FAIL"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G2_LOW_KM_OK: pctl=0.00"", ""G3_CURVE_COVERED"", ""G5_CARSALES_ALIGN_OK"", ""G7_MARGIN_OK: 38.6%""]",,,,,,,
https://www.grays.com/lot/0001-50714386/motor-vehicles-motor-cycles/2023-toyota-camry-ascent-axva70r-automatic-8-speed-sedan,2026-01-29T12:33:27.623842+00:00,"$26,640","$21,310 - $27,980","$14,320","$9,169",34.4%,5.9,,"$21,310","$26,640","$27,980","$9,169","$3,839","$1,002",$550,"$1,200",$399,0.59,NO_MANUAL|UNREGISTERED,Conditional Flip,Conditional Flip,False,,False,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['manual', 'service', 'rego']"", ""G1_COSMETIC_PRESENT: panels=2"", ""G3_CURVE_CONF_LOW: 0.59"", ""G4_HIST_MATCH_QUALITY_FAIL: good=1"", ""G5_AUTOTRADER_MEDIAN_MISSING"", ""G5_LISTINGS_CLUSTER_FAIL"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G2_LOW_KM_OK: pctl=0.07"", ""G3_CURVE_COVERED"", ""G5_CARSALES_ALIGN_OK"", ""G7_MARGIN_OK: 34.4%""]",,,,,,,
